month,full_name_lc,full_name,dbms_name,openrank,popularity
2025-04-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,210.1357269287109,4.171
2025-05-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,205.9557037353516,3.9
2025-06-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,197.97735595703125,4.085
2025-07-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,206.9703063964844,4.346
2025-08-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,200.0230712890625,4.274
2025-09-01,cockroachdb/cockroach,cockroachdb/cockroach,CockroachDB,197.5344390869141,5.035
2024-10-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,11.42927074432373,17.104
2024-11-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,10.830787658691406,15.818
2024-12-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,11.710577964782717,15.826
2025-01-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,10.423579216003418,16.008
2025-02-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,8.914600372314453,15.626
2025-03-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,6.832382678985596,15.046
2025-04-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,7.173479080200195,14.045
2025-05-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,9.417155265808104,13.816
2025-06-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,9.82765769958496,13.797
2025-07-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,11.05958080291748,12.962
2025-08-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,10.158090591430664,12.67
2025-09-01,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,Couchbase,9.239338874816896,12.58
2024-10-01,crate/crate,crate/crate,CrateDB,48.49090576171875,0.676
2024-11-01,crate/crate,crate/crate,CrateDB,47.69637298583984,0.641
2024-12-01,crate/crate,crate/crate,CrateDB,36.12879180908203,0.656
2025-01-01,crate/crate,crate/crate,CrateDB,41.85570526123047,0.64
2025-02-01,crate/crate,crate/crate,CrateDB,45.80891799926758,0.659
2025-03-01,crate/crate,crate/crate,CrateDB,43.18447113037109,0.659
2025-04-01,crate/crate,crate/crate,CrateDB,42.29520797729492,0.635
2025-05-01,crate/crate,crate/crate,CrateDB,41.55744171142578,0.667
2025-06-01,crate/crate,crate/crate,CrateDB,37.896583557128906,0.643
2025-07-01,crate/crate,crate/crate,CrateDB,35.11488342285156,0.623
2025-08-01,crate/crate,crate/crate,CrateDB,26.083372116088867,0.644
2025-09-01,crate/crate,crate/crate,CrateDB,26.188291549682617,0.654
2024-10-01,cubrid/cubrid,cubrid/cubrid,Cubrid,43.04837417602539,0.967
2024-11-01,cubrid/cubrid,cubrid/cubrid,Cubrid,39.60982131958008,0.949
2024-12-01,cubrid/cubrid,cubrid/cubrid,Cubrid,42.59395217895508,0.921
2025-01-01,cubrid/cubrid,cubrid/cubrid,Cubrid,33.2891731262207,0.872
2025-02-01,cubrid/cubrid,cubrid/cubrid,Cubrid,47.513126373291016,0.931
2025-03-01,cubrid/cubrid,cubrid/cubrid,Cubrid,44.382022857666016,0.893
2025-04-01,cubrid/cubrid,cubrid/cubrid,Cubrid,45.99907302856445,0.947
2025-05-01,cubrid/cubrid,cubrid/cubrid,Cubrid,51.88252258300781,1.003
2025-06-01,cubrid/cubrid,cubrid/cubrid,Cubrid,54.98728942871094,1.073
2025-07-01,cubrid/cubrid,cubrid/cubrid,Cubrid,51.271759033203125,1.04
2025-08-01,cubrid/cubrid,cubrid/cubrid,Cubrid,53.65519714355469,1.006
2025-09-01,cubrid/cubrid,cubrid/cubrid,Cubrid,55.15877532958984,0.971
2024-10-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,11.43497085571289,1.394
2024-11-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,10.306777000427246,1.336
2024-12-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,10.29160976409912,1.313
2025-01-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.248
2025-02-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.2
2025-03-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.213
2025-04-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.186
2025-05-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.246
2025-06-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.204
2025-07-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.2
2025-08-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.249
2025-09-01,dgraph-io/dgraph,dgraph-io/dgraph,Dgraph,,1.337
2024-10-01,dolthub/dolt,dolthub/dolt,Dolt,22.376665115356445,0.875
2024-11-01,dolthub/dolt,dolthub/dolt,Dolt,21.32495880126953,0.852
2024-12-01,dolthub/dolt,dolthub/dolt,Dolt,21.81644630432129,0.767
2025-01-01,dolthub/dolt,dolthub/dolt,Dolt,24.53273200988769,0.691
2025-02-01,dolthub/dolt,dolthub/dolt,Dolt,23.20892333984375,0.655
2025-03-01,dolthub/dolt,dolthub/dolt,Dolt,24.247203826904297,0.66
2025-04-01,dolthub/dolt,dolthub/dolt,Dolt,22.531570434570312,0.624
2025-05-01,dolthub/dolt,dolthub/dolt,Dolt,24.51022148132324,0.599
2025-06-01,dolthub/dolt,dolthub/dolt,Dolt,27.30509376525879,0.61
2025-07-01,dolthub/dolt,dolthub/dolt,Dolt,28.244029998779297,0.611
2025-08-01,dolthub/dolt,dolthub/dolt,Dolt,28.54658317565918,0.63
2025-09-01,dolthub/dolt,dolthub/dolt,Dolt,26.11038398742676,0.63
2024-10-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,45.80575180053711,0.457
2024-11-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,47.66943359375,0.498
2024-12-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,44.22310256958008,0.518
2025-01-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,40.88438034057617,0.491
2025-02-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,42.08665466308594,0.476
2025-03-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,45.03793716430664,0.503
2025-04-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,46.0025634765625,0.51
2025-05-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,44.67325592041016,0.527
2025-06-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,44.482078552246094,0.501
2025-07-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,39.95749282836914,0.494
2025-08-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,35.88527297973633,0.499
2025-09-01,dragonflydb/dragonfly,dragonflydb/dragonfly,Dragonfly,35.90847396850586,0.55
2024-10-01,duckdb/duckdb,duckdb/duckdb,DuckDB,112.71958923339844,5.982
2024-11-01,duckdb/duckdb,duckdb/duckdb,DuckDB,106.56231689453124,6.082
2024-12-01,duckdb/duckdb,duckdb/duckdb,DuckDB,103.72254180908205,6.171
2025-01-01,duckdb/duckdb,duckdb/duckdb,DuckDB,108.3678207397461,6.323
2025-02-01,duckdb/duckdb,duckdb/duckdb,DuckDB,105.86206817626952,6.349
2025-03-01,duckdb/duckdb,duckdb/duckdb,DuckDB,101.20166778564452,6.714
2025-04-01,duckdb/duckdb,duckdb/duckdb,DuckDB,92.12860870361328,7.385
2025-05-01,duckdb/duckdb,duckdb/duckdb,DuckDB,95.07369995117188,7.441
2025-06-01,duckdb/duckdb,duckdb/duckdb,DuckDB,83.69971466064453,7.299
2025-07-01,duckdb/duckdb,duckdb/duckdb,DuckDB,82.74395751953125,7.149
2025-08-01,duckdb/duckdb,duckdb/duckdb,DuckDB,82.10210418701172,7.899
2025-09-01,duckdb/duckdb,duckdb/duckdb,DuckDB,73.62518310546875,8.696
2024-10-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,346.0210876464844,131.845
2024-11-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,361.2993774414063,131.643
2024-12-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,366.2110900878906,132.32
2025-01-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,363.9760437011719,134.922
2025-02-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,348.0582275390625,134.633
2025-03-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,341.3695373535156,131.382
2025-04-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,343.7467346191406,128.083
2025-05-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,348.2755432128906,123.813
2025-06-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,340.00213623046875,121.279
2025-07-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,335.1673278808594,118.825
2025-08-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,333.7643737792969,114.268
2025-09-01,elastic/elasticsearch,elastic/elasticsearch,Elasticsearch,336.5661315917969,118.256
2024-10-01,etcd-io/etcd,etcd-io/etcd,etcd,36.98942565917969,7.171
2024-11-01,etcd-io/etcd,etcd-io/etcd,etcd,34.47004699707031,7.196
2024-12-01,etcd-io/etcd,etcd-io/etcd,etcd,36.09936141967773,7.139
2025-01-01,etcd-io/etcd,etcd-io/etcd,etcd,43.79414749145508,7.08
2025-02-01,etcd-io/etcd,etcd-io/etcd,etcd,43.386226654052734,7.061
2025-03-01,etcd-io/etcd,etcd-io/etcd,etcd,40.35073471069336,7.078
2025-04-01,etcd-io/etcd,etcd-io/etcd,etcd,51.76612091064453,7.053
2025-05-01,etcd-io/etcd,etcd-io/etcd,etcd,55.47756576538086,7.143
2025-06-01,etcd-io/etcd,etcd-io/etcd,etcd,50.644493103027344,7.053
2025-07-01,etcd-io/etcd,etcd-io/etcd,etcd,52.798770904541016,6.891
2025-08-01,etcd-io/etcd,etcd-io/etcd,etcd,49.12248229980469,6.886
2025-09-01,etcd-io/etcd,etcd-io/etcd,etcd,47.82255554199219,7.443
2024-10-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),24.68024444580078,1.075
2024-11-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),22.65255546569824,1.075
2024-12-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),20.850635528564453,1.065
2025-01-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),25.97716522216797,1.035
2025-02-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),21.933666229248047,0.992
2025-03-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.041
2025-04-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,0.998
2025-05-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.048
2025-06-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.078
2025-07-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.101
2025-08-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.073
2025-09-01,eventstore/eventstore,eventstore/eventstore,KurrentDB (aka EventStoreDB),,1.15
2024-10-01,exist-db/exist,exist-db/exist,eXist-db,8.662447929382324,0.696
2024-11-01,exist-db/exist,exist-db/exist,eXist-db,10.843092918395996,0.691
2024-12-01,exist-db/exist,exist-db/exist,eXist-db,11.131468772888184,0.728
2025-01-01,exist-db/exist,exist-db/exist,eXist-db,7.893265724182129,0.699
2025-02-01,exist-db/exist,exist-db/exist,eXist-db,5.990169525146484,0.686
2025-03-01,exist-db/exist,exist-db/exist,eXist-db,8.314096450805664,0.674
2025-04-01,exist-db/exist,exist-db/exist,eXist-db,6.65192985534668,0.689
2025-05-01,exist-db/exist,exist-db/exist,eXist-db,5.690880298614502,0.682
2025-06-01,exist-db/exist,exist-db/exist,eXist-db,4.9414801597595215,0.679
2025-07-01,exist-db/exist,exist-db/exist,eXist-db,5.162357807159424,0.683
2025-08-01,exist-db/exist,exist-db/exist,eXist-db,5.389017105102539,0.715
2025-09-01,exist-db/exist,exist-db/exist,eXist-db,4.901040077209473,0.703
2024-10-01,facebook/rocksdb,facebook/rocksdb,RocksDB,35.89080810546875,3.047
2024-11-01,facebook/rocksdb,facebook/rocksdb,RocksDB,34.4633903503418,2.96
2024-12-01,facebook/rocksdb,facebook/rocksdb,RocksDB,37.3453254699707,2.852
2025-01-01,facebook/rocksdb,facebook/rocksdb,RocksDB,40.26769256591797,2.729
2025-02-01,facebook/rocksdb,facebook/rocksdb,RocksDB,38.80738067626953,3.062
2025-03-01,facebook/rocksdb,facebook/rocksdb,RocksDB,36.47379684448242,3.147
2025-04-01,facebook/rocksdb,facebook/rocksdb,RocksDB,34.13298034667969,3.14
2025-05-01,facebook/rocksdb,facebook/rocksdb,RocksDB,35.57047653198242,3.205
2025-06-01,facebook/rocksdb,facebook/rocksdb,RocksDB,34.811012268066406,2.857
2025-07-01,facebook/rocksdb,facebook/rocksdb,RocksDB,33.10976028442383,3.118
2025-08-01,facebook/rocksdb,facebook/rocksdb,RocksDB,31.95550537109375,2.924
2025-09-01,facebook/rocksdb,facebook/rocksdb,RocksDB,30.710664749145508,3.331
2024-10-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,28.90729141235352,19.017
2024-11-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,31.451566696166992,18.426
2024-12-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,28.41351127624512,18.543
2025-01-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,32.18882369995117,17.72
2025-02-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,32.21588516235352,17.28
2025-03-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,27.473915100097656,16.823
2025-04-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,30.53854179382324,16.74
2025-05-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,28.926958084106445,16.657
2025-06-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,29.000450134277344,16.564
2025-07-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,30.77227020263672,17.015
2025-08-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,29.793554306030277,17.404
2025-09-01,firebirdsql/firebird,firebirdsql/firebird,Firebird,26.3667049407959,16.537
2024-10-01,fluree/db,fluree/db,Fluree,13.148238182067873,0.355
2024-11-01,fluree/db,fluree/db,Fluree,13.53098201751709,0.35
2024-12-01,fluree/db,fluree/db,Fluree,12.51147747039795,0.312
2025-01-01,fluree/db,fluree/db,Fluree,10.015714645385742,0.347
2025-02-01,fluree/db,fluree/db,Fluree,9.647765159606934,0.334
2025-03-01,fluree/db,fluree/db,Fluree,8.859598159790039,0.391
2025-04-01,fluree/db,fluree/db,Fluree,7.694231986999512,0.435
2025-05-01,fluree/db,fluree/db,Fluree,9.99018096923828,0.455
2025-06-01,fluree/db,fluree/db,Fluree,7.809561252593994,0.42
2025-07-01,fluree/db,fluree/db,Fluree,7.052323818206787,0.404
2025-08-01,fluree/db,fluree/db,Fluree,8.842041969299316,0.356
2025-09-01,fluree/db,fluree/db,Fluree,9.44916820526123,0.339
2024-10-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,38.20546340942383,0.108
2024-11-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,35.49949264526367,0.106
2024-12-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,43.2736930847168,0.125
2025-01-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,50.90605926513672,0.098
2025-02-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,51.41712188720703,0.106
2025-03-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,45.64080047607422,0.134
2025-04-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,44.8325309753418,0.128
2025-05-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,43.08541870117188,0.153
2025-06-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,39.62076187133789,0.131
2025-07-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,39.83594512939453,0.138
2025-08-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,42.0536994934082,0.148
2025-09-01,greptimeteam/greptimedb,greptimeteam/greptimedb,GreptimeDB,40.54775238037109,0.122
2024-10-01,gridgain/gridgain,gridgain/gridgain,GridGain,16.751039505004883,1.49
2024-11-01,gridgain/gridgain,gridgain/gridgain,GridGain,17.86686134338379,1.418
2024-12-01,gridgain/gridgain,gridgain/gridgain,GridGain,14.690258979797363,1.373
2025-01-01,gridgain/gridgain,gridgain/gridgain,GridGain,11.273993492126465,1.315
2025-02-01,gridgain/gridgain,gridgain/gridgain,GridGain,10.079327583312988,1.285
2025-03-01,gridgain/gridgain,gridgain/gridgain,GridGain,9.36215591430664,1.317
2025-04-01,gridgain/gridgain,gridgain/gridgain,GridGain,9.732522010803224,1.324
2025-05-01,gridgain/gridgain,gridgain/gridgain,GridGain,9.830782890319824,1.326
2025-06-01,gridgain/gridgain,gridgain/gridgain,GridGain,12.124303817749023,1.303
2025-07-01,gridgain/gridgain,gridgain/gridgain,GridGain,9.99575424194336,1.322
2025-08-01,gridgain/gridgain,gridgain/gridgain,GridGain,8.693766593933105,1.287
2025-09-01,gridgain/gridgain,gridgain/gridgain,GridGain,8.640901565551758,1.388
2024-10-01,h2database/h2database,h2database/h2database,H2,9.054088592529297,7.316
2024-11-01,h2database/h2database,h2database/h2database,H2,8.940502166748047,7.095
2024-12-01,h2database/h2database,h2database/h2database,H2,8.328389167785645,7.021
2025-01-01,h2database/h2database,h2database/h2database,H2,9.32746124267578,6.952
2025-02-01,h2database/h2database,h2database/h2database,H2,7.332799434661865,6.831
2025-03-01,h2database/h2database,h2database/h2database,H2,7.099301338195801,6.939
2025-04-01,h2database/h2database,h2database/h2database,H2,5.005490303039551,7.19
2025-05-01,h2database/h2database,h2database/h2database,H2,4.938065052032471,7.259
2025-06-01,h2database/h2database,h2database/h2database,H2,3.3270747661590576,7.068
2025-07-01,h2database/h2database,h2database/h2database,H2,3.38694429397583,6.888
2025-08-01,h2database/h2database,h2database/h2database,H2,5.63352632522583,6.76
2025-09-01,h2database/h2database,h2database/h2database,H2,7.369428634643555,7.263
2024-10-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,17.174335479736328,5.567
2024-11-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,14.472143173217772,5.459
2024-12-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,10.348305702209473,5.356
2025-01-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,10.789057731628418,5.591
2025-02-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,6.236995697021484,5.516
2025-03-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,6.831390857696533,5.474
2025-04-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,7.985430240631103,5.553
2025-05-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,5.006893157958984,5.583
2025-06-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,7.557844638824463,5.236
2025-07-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,5.847249984741211,5.044
2025-08-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,4.442217350006104,4.704
2025-09-01,hazelcast/hazelcast,hazelcast/hazelcast,Hazelcast,4.168634414672852,5.261
2024-10-01,infinispan/infinispan,infinispan/infinispan,Infinispan,25.702241897583008,2.327
2024-11-01,infinispan/infinispan,infinispan/infinispan,Infinispan,26.853485107421875,2.219
2024-12-01,infinispan/infinispan,infinispan/infinispan,Infinispan,30.10912132263184,2.343
2025-01-01,infinispan/infinispan,infinispan/infinispan,Infinispan,28.50943374633789,2.08
2025-02-01,infinispan/infinispan,infinispan/infinispan,Infinispan,34.187767028808594,2.009
2025-03-01,infinispan/infinispan,infinispan/infinispan,Infinispan,32.217323303222656,2.008
2025-04-01,infinispan/infinispan,infinispan/infinispan,Infinispan,29.23198699951172,1.984
2025-05-01,infinispan/infinispan,infinispan/infinispan,Infinispan,29.69408416748047,1.919
2025-06-01,infinispan/infinispan,infinispan/infinispan,Infinispan,30.486026763916016,1.917
2025-07-01,infinispan/infinispan,infinispan/infinispan,Infinispan,27.424827575683597,1.906
2025-08-01,infinispan/infinispan,infinispan/infinispan,Infinispan,23.26722717285156,1.94
2025-09-01,infinispan/infinispan,infinispan/infinispan,Infinispan,20.00526237487793,2.045
2024-10-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,32.40165328979492,22.394
2024-11-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,30.12936782836914,21.472
2024-12-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,38.21213912963867,21.232
2025-01-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,41.01860809326172,21.54
2025-02-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,45.03697204589844,21.769
2025-03-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,43.15478897094727,21.499
2025-04-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,45.91910552978516,21.539
2025-05-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,40.25901794433594,21.781
2025-06-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,38.30722427368164,21.739
2025-07-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,37.97166061401367,22.648
2025-08-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,34.96635818481445,22.597
2025-09-01,influxdata/influxdb,influxdata/influxdb,InfluxDB,29.8778133392334,23.753
2024-10-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,38.87074279785156,0.008
2024-11-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,37.67331314086914,0.01
2024-12-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,35.873931884765625,0.019
2025-01-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,36.42535400390625,0.018
2025-02-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,37.76370620727539,0.018
2025-03-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,39.517425537109375,0.074
2025-04-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,42.02019119262695,0.019
2025-05-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,43.10702896118164,0.019
2025-06-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,42.86113739013672,0.019
2025-07-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,39.57453155517578,0.019
2025-08-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,40.97956466674805,0.024
2025-09-01,kuzudb/kuzu,kuzudb/kuzu,Kuzu,35.8045654296875,0.039
2024-10-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,32.235538482666016,0.219
2024-11-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,34.42683792114258,0.229
2024-12-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,32.272560119628906,0.229
2025-01-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,31.385557174682617,0.198
2025-02-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,32.42357635498047,0.222
2025-03-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,34.06580352783203,0.254
2025-04-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,29.13678932189941,0.256
2025-05-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,30.55214500427246,0.278
2025-06-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,31.64437294006348,0.26
2025-07-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,32.72427749633789,0.252
2025-08-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,34.10328674316406,0.247
2025-09-01,manticoresoftware/manticoresearch,manticoresoftware/manticoresearch,Manticore Search,31.84084701538086,0.254
2024-10-01,mariadb/server,mariadb/server,MariaDB,67.59413146972656,84.886
2024-11-01,mariadb/server,mariadb/server,MariaDB,67.60105895996094,82.701
2024-12-01,mariadb/server,mariadb/server,MariaDB,56.95252227783203,83.767
2025-01-01,mariadb/server,mariadb/server,MariaDB,60.07398986816406,85.582
2025-02-01,mariadb/server,mariadb/server,MariaDB,63.23159408569336,89.505
2025-03-01,mariadb/server,mariadb/server,MariaDB,72.76953887939453,94.227
2025-04-01,mariadb/server,mariadb/server,MariaDB,76.57212829589844,94.339
2025-05-01,mariadb/server,mariadb/server,MariaDB,66.77778625488281,93.608
2025-06-01,mariadb/server,mariadb/server,MariaDB,65.69363403320312,94.536
2025-07-01,mariadb/server,mariadb/server,MariaDB,59.312232971191406,95.442
2025-08-01,mariadb/server,mariadb/server,MariaDB,61.15165328979492,93.593
2025-09-01,mariadb/server,mariadb/server,MariaDB,60.51778411865234,91.46
2024-10-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,17.961633682250977,0.351
2024-11-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,16.28384780883789,0.349
2024-12-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,17.114700317382812,0.332
2025-01-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,17.7745304107666,0.308
2025-02-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,17.33434295654297,0.291
2025-03-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,18.773630142211918,0.322
2025-04-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,17.131052017211914,0.355
2025-05-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,16.4735164642334,0.369
2025-06-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,14.190597534179688,0.348
2025-07-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,16.352283477783203,0.339
2025-08-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,14.054608345031738,0.376
2025-09-01,marqo-ai/marqo,marqo-ai/marqo,Marqo,13.383359909057615,0.403
2024-10-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,89.6214370727539,0.977
2024-11-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,98.53453063964844,0.967
2024-12-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,93.1936264038086,1.046
2025-01-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,87.63159942626953,1.053
2025-02-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,72.31371307373047,1.046
2025-03-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,69.07966613769531,0.989
2025-04-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,65.79861450195312,0.906
2025-05-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,59.009525299072266,0.851
2025-06-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,57.41508483886719,0.803
2025-07-01,matrixorigin/matrixone,matrixorigin/matrixone,MatrixOne,52.985164642333984,0.744
